Date-Time,Instantaneous computed discharge (cfs)_x,Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous computed discharge (cfs)_y
06/01/2019 12:00,68,1.0,1.0,2.8,68
06/01/2019 11:00,68,1.0,1.0,2.8,68
06/01/2019 10:00,68,1.0,1.0,2.8,68
06/01/2019 09:00,67,1.0,1.0,2.8,67
06/01/2019 08:00,70,1.0,1.0,2.8,70
06/01/2019 07:00,70,1.0,1.0,2.8,70
06/01/2019 06:00,71,1.0,1.0,2.8,71
06/01/2019 05:00,71,1.0,1.0,2.8,71
06/01/2019 04:00,71,1.0,1.0,2.8,71
06/01/2019 03:00,71,1.0,1.0,2.8,71
06/01/2019 02:00,71,1.0,1.0,2.8,71
06/01/2019 01:00,73,1.0,1.0,2.8,73
06/01/2019 00:00,73,1.0,1.0,2.8,73
05/31/2019 23:00,73,1.0,1.0,2.8,73
05/31/2019 22:00,74,1.0,1.0,2.8,74
05/31/2019 21:00,76,1.0,1.0,2.8,76
05/31/2019 20:00,76,1.0,1.0,2.8,76
05/31/2019 19:00,74,1.0,1.0,2.8,74
05/31/2019 18:00,76,1.0,1.0,2.8,76
05/31/2019 17:00,77,1.0,1.0,2.8,77
05/31/2019 16:00,79,1.0,1.0,2.8,79
05/31/2019 15:00,80,1.0,1.0,2.8,80
05/31/2019 14:00,80,1.0,1.0,2.8,80
05/31/2019 13:00,82,1.0,1.0,2.8,82
05/31/2019 12:00,80,1.0,1.0,2.8,80
05/31/2019 11:00,80,1.0,1.0,2.8,80
05/31/2019 10:00,80,1.0,1.0,2.8,80
05/31/2019 09:00,80,1.0,1.0,2.8,80
05/31/2019 08:00,79,1.0,1.0,2.8,79
05/31/2019 07:00,80,1.0,1.0,2.8,80
05/31/2019 06:00,82,1.0,1.0,2.8,82
05/31/2019 05:00,84,1.0,1.0,2.9,84
05/31/2019 04:00,82,1.0,1.0,2.8,82
05/31/2019 03:00,82,1.0,1.0,2.8,82
05/31/2019 02:00,84,1.0,1.0,2.9,84
05/31/2019 01:00,82,1.0,1.0,2.8,82
05/31/2019 00:00,84,1.0,1.0,2.9,84
05/30/2019 23:00,85,1.0,1.0,2.9,85
05/30/2019 22:00,85,1.0,1.0,2.9,85
05/30/2019 21:00,85,1.0,1.0,2.9,85
05/30/2019 20:00,85,1.0,1.0,2.9,85
05/30/2019 19:00,87,1.0,1.0,2.9,87
05/30/2019 18:00,87,1.0,1.0,2.9,87
05/30/2019 17:00,87,1.0,1.0,2.9,87
05/30/2019 16:00,89,1.0,1.0,2.9,89
05/30/2019 15:00,89,1.0,1.0,2.9,89
05/30/2019 14:00,89,1.0,1.0,2.9,89
05/30/2019 13:00,90,1.0,1.0,2.9,90
05/30/2019 12:00,92,1.0,1.0,2.9,92
05/30/2019 11:00,92,1.0,1.0,2.9,92
05/30/2019 10:00,92,1.0,1.0,2.9,92
05/30/2019 09:00,92,1.0,1.0,2.9,92
05/30/2019 08:00,92,1.0,1.0,2.9,92
05/30/2019 07:00,92,1.0,1.0,2.9,92
05/30/2019 06:00,94,1.0,1.0,2.9,94
05/30/2019 05:00,97,1.0,1.0,2.9,97
05/30/2019 04:00,94,1.0,1.0,2.9,94
05/30/2019 03:00,96,1.0,1.0,2.9,96
05/30/2019 02:00,99,1.0,1.0,2.9,99
05/30/2019 01:00,99,1.0,1.0,2.9,99
05/30/2019 00:00,99,1.0,1.0,2.9,99
05/29/2019 23:00,101,1.0,1.0,2.9,100
05/29/2019 22:00,101,1.0,1.0,2.9,100
05/29/2019 21:00,101,1.0,1.0,2.9,100
05/29/2019 20:00,101,1.0,1.0,2.9,100
05/29/2019 19:00,101,1.0,1.0,2.9,100
05/29/2019 18:00,101,1.0,1.0,2.9,100
05/29/2019 17:00,103,1.0,1.0,2.9,100
05/29/2019 16:00,107,1.0,1.0,2.9,110
05/29/2019 15:00,105,1.0,1.0,2.9,110
05/29/2019 14:00,105,1.0,1.0,2.9,110
05/29/2019 13:00,105,1.0,1.0,2.9,110
05/29/2019 12:00,107,1.0,1.0,2.9,110
05/29/2019 11:00,107,1.0,1.0,2.9,110
05/29/2019 10:00,107,1.0,1.0,2.9,110
05/29/2019 09:00,107,1.0,1.0,2.9,110
05/29/2019 08:00,113,1.0,1.0,3.0,110
05/29/2019 07:00,111,1.0,1.0,2.9,110
05/29/2019 06:00,115,1.0,1.0,3.0,120
05/29/2019 05:00,113,1.0,1.0,3.0,110
05/29/2019 04:00,117,1.0,1.0,3.0,120
05/29/2019 03:00,117,1.0,1.0,3.0,120
05/29/2019 02:00,117,1.0,1.0,3.0,120
05/29/2019 01:00,117,1.0,1.0,3.0,120
05/29/2019 00:00,119,1.0,1.0,3.0,120
05/28/2019 23:00,119,1.0,1.0,3.0,120
05/28/2019 22:00,119,1.0,1.0,3.0,120
05/28/2019 21:00,121,1.0,1.0,3.0,120
05/28/2019 20:00,123,1.0,1.0,3.0,120
05/28/2019 19:00,123,1.0,1.0,3.0,120
05/28/2019 18:00,121,1.0,1.0,3.0,120
05/28/2019 17:00,125,1.0,1.0,3.0,130
05/28/2019 16:00,125,1.0,1.0,3.0,130
05/28/2019 15:00,127,1.0,1.0,3.0,130
05/28/2019 14:00,123,1.0,1.0,3.0,120
05/28/2019 13:00,129,1.0,1.0,3.0,130
05/28/2019 12:00,129,1.0,1.0,3.0,130
05/28/2019 11:00,131,1.0,1.0,3.0,130
05/28/2019 10:00,129,1.0,1.0,3.0,130
05/28/2019 09:00,134,1.0,1.0,3.0,130
05/28/2019 08:00,134,1.0,1.0,3.0,130
05/28/2019 07:00,131,1.0,1.0,3.0,130
05/28/2019 06:00,134,1.0,1.0,3.0,130
05/28/2019 05:00,136,1.0,1.0,3.0,140
05/28/2019 04:00,138,1.0,1.0,3.0,140
05/28/2019 03:00,136,1.0,1.0,3.0,140
05/28/2019 02:00,140,1.0,1.0,3.0,140
05/28/2019 01:00,138,1.0,1.0,3.0,140
05/28/2019 00:00,142,1.0,1.0,3.0,140
05/27/2019 23:00,142,1.0,1.0,3.0,140
05/27/2019 22:00,140,1.0,1.0,3.0,140
05/27/2019 21:00,142,1.0,1.0,3.0,140
05/27/2019 20:00,145,1.0,1.0,3.0,150
05/27/2019 19:00,145,1.0,1.0,3.0,150
05/27/2019 18:00,147,1.0,1.0,3.1,150
05/27/2019 17:00,147,1.0,1.0,3.1,150
05/27/2019 16:00,152,1.0,1.0,3.1,150
05/27/2019 15:00,147,1.0,1.0,3.1,150
05/27/2019 14:00,154,1.0,1.0,3.1,150
05/27/2019 13:00,157,1.0,1.0,3.1,160
05/27/2019 12:00,159,1.0,1.0,3.1,160
05/27/2019 11:00,154,1.0,1.0,3.1,150
05/27/2019 10:00,159,1.0,1.0,3.1,160
05/27/2019 09:00,154,1.0,1.0,3.1,150
05/27/2019 08:00,162,1.0,1.0,3.1,160
05/27/2019 07:00,164,1.0,1.0,3.1,160
05/27/2019 06:00,159,1.0,1.0,3.1,160
05/27/2019 05:00,167,1.0,1.0,3.1,170
05/27/2019 04:00,167,1.0,1.0,3.1,170
05/27/2019 03:00,169,1.0,1.0,3.1,170
05/27/2019 02:00,174,1.0,1.0,3.1,170
05/27/2019 01:00,174,1.0,1.0,3.1,170
05/27/2019 00:00,172,1.0,1.0,3.1,170
05/26/2019 23:00,179,1.0,1.0,3.1,180
05/26/2019 22:00,185,1.0,1.0,3.1,190
05/26/2019 21:00,182,1.0,1.0,3.1,180
05/26/2019 20:00,185,1.0,1.0,3.1,190
05/26/2019 19:00,188,1.0,1.0,3.2,190
05/26/2019 18:00,188,1.0,1.0,3.2,190
05/26/2019 17:00,193,1.0,1.0,3.2,190
05/26/2019 16:00,193,1.0,1.0,3.2,190
05/26/2019 15:00,196,1.0,1.0,3.2,200
05/26/2019 14:00,199,1.0,1.0,3.2,200
05/26/2019 13:00,204,1.0,1.0,3.2,200
05/26/2019 12:00,199,1.0,1.0,3.2,200
05/26/2019 11:00,204,1.0,1.0,3.2,200
05/26/2019 10:00,204,1.0,1.0,3.2,200
05/26/2019 09:00,204,1.0,1.0,3.2,200
05/26/2019 08:00,210,1.0,1.0,3.2,210
05/26/2019 07:00,213,1.0,1.0,3.2,210
05/26/2019 06:00,216,1.0,1.0,3.2,220
05/26/2019 05:00,219,1.0,1.0,3.2,220
05/26/2019 04:00,219,1.0,1.0,3.2,220
05/26/2019 03:00,225,1.0,1.0,3.2,230
05/26/2019 02:00,228,1.0,1.0,3.2,230
05/26/2019 01:00,228,1.0,1.0,3.2,230
05/26/2019 00:00,234,1.0,1.0,3.2,230
05/25/2019 23:00,237,1.0,1.0,3.3,240
05/25/2019 22:00,237,1.0,1.0,3.3,240
05/25/2019 21:00,237,1.0,1.0,3.3,240
05/25/2019 20:00,250,1.0,1.0,3.3,250
05/25/2019 19:00,244,1.0,1.0,3.3,240
05/25/2019 18:00,253,1.0,1.0,3.3,250
05/25/2019 17:00,244,1.0,1.0,3.3,240
05/25/2019 16:00,257,1.0,1.0,3.3,260
05/25/2019 15:00,253,1.0,1.0,3.3,250
05/25/2019 14:00,253,1.0,1.0,3.3,250
05/25/2019 13:00,260,1.0,1.0,3.3,260
05/25/2019 12:00,260,1.0,1.0,3.3,260
05/25/2019 11:00,257,1.0,1.0,3.3,260
05/25/2019 10:00,267,1.0,1.0,3.3,270
05/25/2019 09:00,270,1.0,1.0,3.3,270
05/25/2019 08:00,277,1.0,1.0,3.3,280
05/25/2019 07:00,274,1.0,1.0,3.3,270
05/25/2019 06:00,274,1.0,1.0,3.3,270
05/25/2019 05:00,270,1.0,1.0,3.3,270
05/25/2019 04:00,284,1.0,1.0,3.3,280
05/25/2019 03:00,277,1.0,1.0,3.3,280
05/25/2019 02:00,267,1.0,1.0,3.3,270
05/25/2019 01:00,277,1.0,1.0,3.3,280
05/25/2019 00:00,277,1.0,1.0,3.3,280
05/24/2019 23:00,267,1.0,1.0,3.3,270
05/24/2019 22:00,274,1.0,1.0,3.3,270
05/24/2019 21:00,274,1.0,1.0,3.3,270
05/24/2019 20:00,274,1.0,1.0,3.3,270
05/24/2019 19:00,270,1.0,1.0,3.3,270
05/24/2019 18:00,277,1.0,1.0,3.3,280
05/24/2019 17:00,270,1.0,1.0,3.3,270
05/24/2019 16:00,277,1.0,1.0,3.3,280
05/24/2019 15:00,284,1.0,1.0,3.3,280
05/24/2019 14:00,291,1.0,1.0,3.4,290
05/24/2019 13:00,291,1.0,1.0,3.4,290
05/24/2019 12:00,298,1.0,1.0,3.4,300
05/24/2019 11:00,298,1.0,1.0,3.4,300
05/24/2019 10:00,306,1.0,1.0,3.4,310
05/24/2019 09:00,302,1.0,1.0,3.4,300
05/24/2019 08:00,306,1.0,1.0,3.4,310
05/24/2019 07:00,309,1.0,1.0,3.4,310
05/24/2019 06:00,321,1.0,1.0,3.4,320
05/24/2019 05:00,344,1.0,1.0,3.4,340
05/24/2019 04:00,348,1.0,1.0,3.4,350
05/24/2019 03:00,364,1.0,1.0,3.5,360
05/24/2019 02:00,368,1.0,1.0,3.5,370
05/24/2019 01:00,385,1.0,1.0,3.5,390
05/24/2019 00:00,385,1.0,1.0,3.5,390
05/23/2019 23:00,381,1.0,1.0,3.5,380
05/23/2019 22:00,393,1.0,1.0,3.5,390
05/23/2019 21:00,389,1.0,1.0,3.5,390
05/23/2019 20:00,429,1.0,1.0,3.5,430
05/23/2019 19:00,481,1.0,1.0,3.6,480
05/23/2019 18:00,481,1.0,1.0,3.6,480
05/23/2019 17:00,471,1.0,1.0,3.6,470
05/23/2019 16:00,490,1.0,1.0,3.6,490
05/23/2019 15:00,552,1.0,1.0,3.7,550
05/23/2019 14:00,510,1.0,1.0,3.6,510
05/23/2019 13:00,547,1.0,1.0,3.7,550
05/23/2019 12:00,563,1.0,1.0,3.7,560
05/23/2019 11:00,563,1.0,1.0,3.7,560
05/23/2019 10:00,557,1.0,1.0,3.7,560
05/23/2019 09:00,574,1.0,1.0,3.7,570
05/23/2019 08:00,579,1.0,1.0,3.7,580
05/23/2019 07:00,574,1.0,1.0,3.7,570
05/23/2019 06:00,568,1.0,1.0,3.7,570
05/23/2019 05:00,557,1.0,1.0,3.7,560
05/23/2019 04:00,563,1.0,1.0,3.7,560
05/23/2019 03:00,579,1.0,1.0,3.7,580
05/23/2019 02:00,536,1.0,1.0,3.7,540
05/23/2019 01:00,557,1.0,1.0,3.7,560
05/23/2019 00:00,552,1.0,1.0,3.7,550
05/22/2019 23:00,521,1.0,1.0,3.7,520
05/22/2019 22:00,531,1.0,1.0,3.7,530
05/22/2019 21:00,526,1.0,1.0,3.7,530
05/22/2019 20:00,506,1.0,1.0,3.6,510
05/22/2019 19:00,511,1.0,1.0,3.6,510
05/22/2019 18:00,506,1.0,1.0,3.6,510
05/22/2019 17:00,486,1.0,1.0,3.6,490
05/22/2019 16:00,491,1.0,1.0,3.6,490
05/22/2019 15:00,447,1.0,1.0,3.6,450
05/22/2019 14:00,411,1.0,1.0,3.5,410
05/22/2019 13:00,420,1.0,1.0,3.5,420
05/22/2019 12:00,356,1.0,1.0,3.5,360
05/22/2019 11:00,321,1.0,1.0,3.4,320
05/22/2019 10:00,313,1.0,1.0,3.4,310
05/22/2019 09:00,284,1.0,1.0,3.3,280
05/22/2019 08:00,247,1.0,1.0,3.3,250
05/22/2019 07:00,216,1.0,1.0,3.2,220
05/22/2019 06:00,202,1.0,1.0,3.2,200
05/22/2019 05:00,188,1.0,1.0,3.2,190
05/22/2019 04:00,180,1.0,1.0,3.1,180
05/22/2019 03:00,177,1.0,1.0,3.1,180
05/22/2019 02:00,170,1.0,1.0,3.1,170
05/22/2019 01:00,170,1.0,1.0,3.1,170
05/22/2019 00:00,172,1.0,1.0,3.1,170
05/21/2019 23:00,177,1.0,1.0,3.1,180
05/21/2019 22:00,177,1.0,1.0,3.1,180
05/21/2019 21:00,183,1.0,1.0,3.1,180
05/21/2019 20:00,188,1.0,1.0,3.2,190
05/21/2019 19:00,191,1.0,1.0,3.2,190
05/21/2019 18:00,199,1.0,1.0,3.2,200
05/21/2019 17:00,196,1.0,1.0,3.2,200
05/21/2019 16:00,193,1.0,1.0,3.2,190
05/21/2019 15:00,196,1.0,1.0,3.2,200
05/21/2019 14:00,196,1.0,1.0,3.2,200
05/21/2019 13:00,208,1.0,1.0,3.2,210
05/21/2019 12:00,202,1.0,1.0,3.2,200
05/21/2019 11:00,208,1.0,1.0,3.2,210
05/21/2019 10:00,208,1.0,1.0,3.2,210
05/21/2019 09:00,213,1.0,1.0,3.2,210
05/21/2019 08:00,213,1.0,1.0,3.2,210
05/21/2019 07:00,216,1.0,1.0,3.2,220
05/21/2019 06:00,219,1.0,1.0,3.2,220
05/21/2019 05:00,229,1.0,1.0,3.2,230
05/21/2019 04:00,235,1.0,1.0,3.3,240
05/21/2019 03:00,238,1.0,1.0,3.3,240
05/21/2019 02:00,241,1.0,1.0,3.3,240
05/21/2019 01:00,251,1.0,1.0,3.3,250
05/21/2019 00:00,251,1.0,1.0,3.3,250
05/20/2019 23:00,257,1.0,1.0,3.3,260
05/20/2019 22:00,261,1.0,1.0,3.3,260
05/20/2019 21:00,271,1.0,1.0,3.3,270
05/20/2019 20:00,278,1.0,1.0,3.3,280
05/20/2019 19:00,267,1.0,1.0,3.3,270
05/20/2019 18:00,281,1.0,1.0,3.3,280
05/20/2019 17:00,267,1.0,1.0,3.3,270
05/20/2019 16:00,278,1.0,1.0,3.3,280
05/20/2019 15:00,292,1.0,1.0,3.4,290
05/20/2019 14:00,288,1.0,1.0,3.3,290
05/20/2019 13:00,299,1.0,1.0,3.4,300
05/20/2019 12:00,310,1.0,1.0,3.4,310
05/20/2019 11:00,302,1.0,1.0,3.4,300
05/20/2019 10:00,321,1.0,1.0,3.4,320
05/20/2019 09:00,317,1.0,1.0,3.4,320
05/20/2019 08:00,329,1.0,1.0,3.4,330
05/20/2019 07:00,325,1.0,1.0,3.4,330
05/20/2019 06:00,340,1.0,1.0,3.4,340
05/20/2019 05:00,365,1.0,1.0,3.5,370
05/20/2019 04:00,377,1.0,1.0,3.5,380
05/20/2019 03:00,398,1.0,1.0,3.5,400
05/20/2019 02:00,416,1.0,1.0,3.5,420
05/20/2019 01:00,407,1.0,1.0,3.5,410
05/20/2019 00:00,425,1.0,1.0,3.5,430
05/19/2019 23:00,429,1.0,1.0,3.5,430
05/19/2019 22:00,443,1.0,1.0,3.6,440
05/19/2019 21:00,425,1.0,1.0,3.5,430
05/19/2019 20:00,403,1.0,1.0,3.5,400
05/19/2019 19:00,403,1.0,1.0,3.5,400
05/19/2019 18:00,369,1.0,1.0,3.5,370
05/19/2019 17:00,329,1.0,1.0,3.4,330
05/19/2019 16:00,288,1.0,1.0,3.3,290
05/19/2019 15:00,281,1.0,1.0,3.3,280
05/19/2019 14:00,254,1.0,1.0,3.3,250
05/19/2019 13:00,248,1.0,1.0,3.3,250
05/19/2019 12:00,235,1.0,1.0,3.3,240
05/19/2019 11:00,232,1.0,1.0,3.2,230
05/19/2019 10:00,229,1.0,1.0,3.2,230
05/19/2019 09:00,223,1.0,1.0,3.2,220
05/19/2019 08:00,217,1.0,1.0,3.2,220
05/19/2019 07:00,223,1.0,1.0,3.2,220
05/19/2019 06:00,226,1.0,1.0,3.2,230
05/19/2019 05:00,229,1.0,1.0,3.2,230
05/19/2019 04:00,232,1.0,1.0,3.2,230
05/19/2019 03:00,238,1.0,1.0,3.3,240
05/19/2019 02:00,232,1.0,1.0,3.2,230
05/19/2019 01:00,238,1.0,1.0,3.3,240
05/19/2019 00:00,241,1.0,1.0,3.3,240
05/18/2019 23:00,232,1.0,1.0,3.2,230
05/18/2019 22:00,232,1.0,1.0,3.2,230
05/18/2019 21:00,232,1.0,1.0,3.2,230
05/18/2019 20:00,217,1.0,1.0,3.2,220
05/18/2019 19:00,208,1.0,1.0,3.2,210
05/18/2019 18:00,197,1.0,1.0,3.2,200
05/18/2019 17:00,180,1.0,1.0,3.1,180
05/18/2019 16:00,162,1.0,1.0,3.1,160
05/18/2019 15:00,150,1.0,1.0,3.1,150
05/18/2019 14:00,136,1.0,1.0,3.0,140
05/18/2019 13:00,128,1.0,1.0,3.0,130
05/18/2019 12:00,121,1.0,1.0,3.0,120
05/18/2019 11:00,119,1.0,1.0,3.0,120
05/18/2019 10:00,115,1.0,1.0,3.0,120
05/18/2019 09:00,115,1.0,1.0,3.0,120
05/18/2019 08:00,109,1.0,1.0,2.9,110
05/18/2019 07:00,106,1.0,1.0,2.9,110
05/18/2019 06:00,106,1.0,1.0,2.9,110
05/18/2019 05:00,106,1.0,1.0,2.9,110
05/18/2019 04:00,104,1.0,1.0,2.9,100
05/18/2019 03:00,106,1.0,1.0,2.9,110
05/18/2019 02:00,108,1.0,1.0,2.9,110
05/18/2019 01:00,106,1.0,1.0,2.9,110
05/18/2019 00:00,104,1.0,1.0,2.9,100
05/17/2019 23:00,108,1.0,1.0,2.9,110
05/17/2019 22:00,108,1.0,1.0,2.9,110
05/17/2019 21:00,108,1.0,1.0,2.9,110
05/17/2019 20:00,108,1.0,1.0,2.9,110
05/17/2019 19:00,109,1.0,1.0,2.9,110
05/17/2019 18:00,109,1.0,1.0,2.9,110
05/17/2019 17:00,113,1.0,1.0,3.0,110
05/17/2019 16:00,115,1.0,1.0,3.0,120
05/17/2019 15:00,113,1.0,1.0,3.0,110
05/17/2019 14:00,113,1.0,1.0,3.0,110
05/17/2019 13:00,117,1.0,1.0,3.0,120
05/17/2019 12:00,117,1.0,1.0,3.0,120
05/17/2019 11:00,117,1.0,1.0,3.0,120
05/17/2019 10:00,115,1.0,1.0,3.0,120
05/17/2019 09:00,119,1.0,1.0,3.0,120
05/17/2019 08:00,117,1.0,1.0,3.0,120
05/17/2019 07:00,119,1.0,1.0,3.0,120
05/17/2019 06:00,119,1.0,1.0,3.0,120
05/17/2019 05:00,122,1.0,1.0,3.0,120
05/17/2019 04:00,122,1.0,1.0,3.0,120
05/17/2019 03:00,124,1.0,1.0,3.0,120
05/17/2019 02:00,124,1.0,1.0,3.0,120
05/17/2019 01:00,126,1.0,1.0,3.0,130
05/17/2019 00:00,124,1.0,1.0,3.0,120
05/16/2019 23:00,124,1.0,1.0,3.0,120
05/16/2019 22:00,128,1.0,1.0,3.0,130
05/16/2019 21:00,128,1.0,1.0,3.0,130
05/16/2019 20:00,126,1.0,1.0,3.0,130
05/16/2019 19:00,124,1.0,1.0,3.0,120
05/16/2019 18:00,128,1.0,1.0,3.0,130
05/16/2019 17:00,126,1.0,1.0,3.0,130
05/16/2019 16:00,128,1.0,1.0,3.0,130
05/16/2019 15:00,128,1.0,1.0,3.0,130
05/16/2019 14:00,130,1.0,1.0,3.0,130
05/16/2019 13:00,130,1.0,1.0,3.0,130
05/16/2019 12:00,134,1.0,1.0,3.0,130
05/16/2019 11:00,132,1.0,1.0,3.0,130
05/16/2019 10:00,137,1.0,1.0,3.0,140
05/16/2019 09:00,134,1.0,1.0,3.0,130
05/16/2019 08:00,134,1.0,1.0,3.0,130
05/16/2019 07:00,134,1.0,1.0,3.0,130
05/16/2019 06:00,137,1.0,1.0,3.0,140
05/16/2019 05:00,134,1.0,1.0,3.0,130
05/16/2019 04:00,137,1.0,1.0,3.0,140
05/16/2019 03:00,139,1.0,1.0,3.0,140
05/16/2019 02:00,137,1.0,1.0,3.0,140
05/16/2019 01:00,137,1.0,1.0,3.0,140
05/16/2019 00:00,137,1.0,1.0,3.0,140
05/15/2019 23:00,141,1.0,1.0,3.0,140
05/15/2019 22:00,137,1.0,1.0,3.0,140
05/15/2019 21:00,139,1.0,1.0,3.0,140
05/15/2019 20:00,143,1.0,1.0,3.0,140
05/15/2019 19:00,143,1.0,1.0,3.0,140
05/15/2019 18:00,143,1.0,1.0,3.0,140
05/15/2019 17:00,143,1.0,1.0,3.0,140
05/15/2019 16:00,146,1.0,1.0,3.1,150
05/15/2019 15:00,143,1.0,1.0,3.0,140
05/15/2019 14:00,143,1.0,1.0,3.0,140
05/15/2019 13:00,143,1.0,1.0,3.0,140
05/15/2019 12:00,148,1.0,1.0,3.1,150
05/15/2019 11:00,148,1.0,1.0,3.1,150
05/15/2019 10:00,146,1.0,1.0,3.1,150
05/15/2019 09:00,143,1.0,1.0,3.0,140
05/15/2019 08:00,146,1.0,1.0,3.1,150
05/15/2019 07:00,155,1.0,1.0,3.1,160
05/15/2019 06:00,155,1.0,1.0,3.1,160
05/15/2019 05:00,155,1.0,1.0,3.1,160
05/15/2019 04:00,155,1.0,1.0,3.1,160
05/15/2019 03:00,155,1.0,1.0,3.1,160
05/15/2019 02:00,155,1.0,1.0,3.1,160
05/15/2019 01:00,155,1.0,1.0,3.1,160
05/15/2019 00:00,155,1.0,1.0,3.1,160
05/14/2019 23:00,155,1.0,1.0,3.1,160
05/14/2019 22:00,155,1.0,1.0,3.1,160
05/14/2019 21:00,155,1.0,1.0,3.1,160
05/14/2019 20:00,160,1.0,1.0,3.1,160
05/14/2019 19:00,160,1.0,1.0,3.1,160
05/14/2019 18:00,162,1.0,1.0,3.1,160
05/14/2019 17:00,165,1.0,1.0,3.1,170
05/14/2019 16:00,160,1.0,1.0,3.1,160
05/14/2019 15:00,165,1.0,1.0,3.1,170
05/14/2019 14:00,165,1.0,1.0,3.1,170
05/14/2019 13:00,170,1.0,1.0,3.1,170
05/14/2019 12:00,170,1.0,1.0,3.1,170
05/14/2019 11:00,170,1.0,1.0,3.1,170
05/14/2019 10:00,173,1.0,1.0,3.1,170
05/14/2019 09:00,173,1.0,1.0,3.1,170
05/14/2019 08:00,175,1.0,1.0,3.1,180
05/14/2019 07:00,178,1.0,1.0,3.1,180
05/14/2019 06:00,178,1.0,1.0,3.1,180
05/14/2019 05:00,188,1.0,1.0,3.2,190
05/14/2019 04:00,188,1.0,1.0,3.2,190
05/14/2019 03:00,186,1.0,1.0,3.1,190
05/14/2019 02:00,188,1.0,1.0,3.2,190
05/14/2019 01:00,194,1.0,1.0,3.2,190
05/14/2019 00:00,197,1.0,1.0,3.2,200
05/13/2019 23:00,197,1.0,1.0,3.2,200
05/13/2019 22:00,200,1.0,1.0,3.2,200
05/13/2019 21:00,194,1.0,1.0,3.2,190
05/13/2019 20:00,202,1.0,1.0,3.2,200
05/13/2019 19:00,205,1.0,1.0,3.2,210
05/13/2019 18:00,202,1.0,1.0,3.2,200
05/13/2019 17:00,202,1.0,1.0,3.2,200
05/13/2019 16:00,211,1.0,1.0,3.2,210
05/13/2019 15:00,211,1.0,1.0,3.2,210
05/13/2019 14:00,211,1.0,1.0,3.2,210
05/13/2019 13:00,217,1.0,1.0,3.2,220
05/13/2019 12:00,217,1.0,1.0,3.2,220
05/13/2019 11:00,223,1.0,1.0,3.2,220
05/13/2019 10:00,220,1.0,1.0,3.2,220
05/13/2019 09:00,223,1.0,1.0,3.2,220
05/13/2019 08:00,229,1.0,1.0,3.2,230
05/13/2019 07:00,226,1.0,1.0,3.2,230
05/13/2019 06:00,229,1.0,1.0,3.2,230
05/13/2019 05:00,238,1.0,1.0,3.3,240
05/13/2019 04:00,238,1.0,1.0,3.3,240
05/13/2019 03:00,241,1.0,1.0,3.3,240
05/13/2019 02:00,241,1.0,1.0,3.3,240
05/13/2019 01:00,248,1.0,1.0,3.3,250
05/13/2019 00:00,248,1.0,1.0,3.3,250
05/12/2019 23:00,258,1.0,1.0,3.3,260
05/12/2019 22:00,258,1.0,1.0,3.3,260
05/12/2019 21:00,251,1.0,1.0,3.3,250
05/12/2019 20:00,268,1.0,1.0,3.3,270
05/12/2019 19:00,258,1.0,1.0,3.3,260
05/12/2019 18:00,261,1.0,1.0,3.3,260
05/12/2019 17:00,268,1.0,1.0,3.3,270
05/12/2019 16:00,268,1.0,1.0,3.3,270
05/12/2019 15:00,281,1.0,1.0,3.3,280
05/12/2019 14:00,278,1.0,1.0,3.3,280
05/12/2019 13:00,278,1.0,1.0,3.3,280
05/12/2019 12:00,281,1.0,1.0,3.3,280
05/12/2019 11:00,285,1.0,1.0,3.3,290
05/12/2019 10:00,278,1.0,1.0,3.3,280
05/12/2019 09:00,296,1.0,1.0,3.4,300
05/12/2019 08:00,281,1.0,1.0,3.3,280
05/12/2019 07:00,292,1.0,1.0,3.4,290
05/12/2019 06:00,299,1.0,1.0,3.4,300
05/12/2019 05:00,296,1.0,1.0,3.4,300
05/12/2019 04:00,310,1.0,1.0,3.4,310
05/12/2019 03:00,307,1.0,1.0,3.4,310
05/12/2019 02:00,310,1.0,1.0,3.4,310
05/12/2019 01:00,322,1.0,1.0,3.4,320
05/12/2019 00:00,345,1.0,1.0,3.4,350
05/11/2019 23:00,341,1.0,1.0,3.4,340
05/11/2019 22:00,353,1.0,1.0,3.4,350
05/11/2019 21:00,386,1.0,1.0,3.5,390
05/11/2019 20:00,382,1.0,1.0,3.5,380
05/11/2019 19:00,390,1.0,1.0,3.5,390
05/11/2019 18:00,394,1.0,1.0,3.5,390
05/11/2019 17:00,399,1.0,1.0,3.5,400
05/11/2019 16:00,430,1.0,1.0,3.6,430
05/11/2019 15:00,421,1.0,1.0,3.5,420
05/11/2019 14:00,458,1.0,1.0,3.6,460
05/11/2019 13:00,462,1.0,1.0,3.6,460
05/11/2019 12:00,462,1.0,1.0,3.6,460
05/11/2019 11:00,507,1.0,1.0,3.6,510
05/11/2019 10:00,532,1.0,1.0,3.7,530
05/11/2019 09:00,527,1.0,1.0,3.7,530
05/11/2019 08:00,537,1.0,1.0,3.7,540
05/11/2019 07:00,548,1.0,1.0,3.7,550
05/11/2019 06:00,569,1.0,1.0,3.7,570
05/11/2019 05:00,569,1.0,1.0,3.7,570
05/11/2019 04:00,564,1.0,1.0,3.7,560
